u030_rct@eureka,10286
2015/09/09/16/12/13,40.728641,-73.810957,0.0
2015/09/09/16/28/14,40.728365,-73.810728,0.0
2015/09/09/16/43/59,40.72838,-73.810742,0.0
2015/09/09/17/01/14,40.728367,-73.810736,0.0
2015/09/09/17/16/58,40.728371,-73.810741,0.0
2015/09/09/17/31/58,40.728375,-73.810743,0.0
2015/09/09/17/47/03,40.728143,-73.810938,0.0
2015/09/09/18/01/59,40.728319,-73.810608,0.0
2015/09/09/18/18/59,40.728341,-73.810828,0.21
2015/09/09/18/34/00,40.728342,-73.810597,0.31
2015/09/09/18/50/32,40.728243,-73.810634,0.0
2015/09/09/19/05/32,40.728369,-73.810738,0.0
2015/09/09/19/20/09,40.728465,-73.810904,0.0
2015/09/09/19/35/22,40.728218,-73.811137,0.0
2015/09/09/19/51/57,40.728506,-73.811149,0.0
2015/09/09/20/07/57,40.728448,-73.811,0.0
2015/09/09/20/23/58,40.728504,-73.810969,0.0
2015/09/09/20/38/59,40.728427,-73.811024,0.0
2015/09/09/20/56/07,40.728538,-73.810994,0.0
2015/09/09/21/10/51,40.728518,-73.810925,0.0
2015/09/09/21/25/43,40.72833,-73.81097,0.0
2015/09/09/21/41/58,40.72813,-73.810801,0.0
2015/09/09/21/58/01,40.728159,-73.810866,0.0
2015/09/09/22/13/01,40.728378,-73.810796,0.0
2015/09/09/22/29/11,40.728471,-73.810797,0.0
2015/09/09/22/45/15,40.728271,-73.81086,0.0
2015/09/09/23/00/14,40.728524,-73.810622,0.0
2015/09/09/23/16/58,40.728415,-73.810843,0.0
2015/09/09/23/31/58,40.72836,-73.81072,0.0
2015/09/09/23/48/59,40.728358,-73.81072,0.0
2015/09/10/00/03/58,40.728203,-73.810479,0.0
2015/09/10/00/18/58,40.728367,-73.810734,0.0
2015/09/10/00/36/49,40.728364,-73.810726,0.0
2015/09/10/00/52/53,40.728369,-73.810733,0.0
2015/09/10/01/09/01,40.727899,-73.810269,0.0
2015/09/10/01/24/42,40.728358,-73.810723,0.0
2015/09/10/01/40/03,40.728362,-73.810725,0.0
2015/09/10/01/57/12,40.728369,-73.810734,0.0
2015/09/10/02/29/29,40.728436,-73.810628,0.39
2015/09/10/02/44/29,40.728264,-73.810846,0.0
2015/09/10/02/59/30,40.728471,-73.810372,0.16
2015/09/10/03/14/29,40.728369,-73.810749,0.0
2015/09/10/03/30/15,40.728344,-73.810242,0.0
2015/09/10/03/45/53,40.728361,-73.81073,0.0
2015/09/10/04/00/59,40.728681,-73.810709,0.99
2015/09/10/04/16/58,40.728366,-73.810734,0.0
2015/09/10/04/34/00,40.728203,-73.810398,0.0
2015/09/10/04/49/00,40.728362,-73.810729,0.0
2015/09/10/05/04/03,40.728369,-73.810744,0.0
2015/09/10/05/20/31,40.728469,-73.810772,0.0
2015/09/10/06/22/19,40.72837,-73.810733,0.0
2015/09/10/06/37/33,40.728358,-73.810717,0.0
2015/09/10/06/52/34,40.728412,-73.810488,0.0
2015/09/10/07/07/33,40.728376,-73.810735,0.0
2015/09/10/07/22/33,40.728358,-73.81071,0.0
2015/09/10/07/37/34,40.728354,-73.81071,0.0
2015/09/10/07/52/48,40.728356,-73.810714,0.0
2015/09/10/08/07/48,40.728361,-73.81073,0.0
2015/09/10/08/22/49,40.72836,-73.810725,0.0
2015/09/10/08/37/50,40.728363,-73.81073,0.0
2015/09/10/08/52/50,40.728259,-73.810811,0.0
2015/09/10/09/10/07,40.728479,-73.810834,0.0
2015/09/10/09/26/05,40.728354,-73.810715,0.0
2015/09/10/09/41/30,40.72836,-73.810721,0.0
2015/09/10/09/56/30,40.728358,-73.810739,0.0
2015/09/10/10/12/33,40.728362,-73.810727,0.0
2015/09/10/10/27/33,40.728623,-73.810926,0.0
2015/09/10/10/42/32,40.728191,-73.810721,0.0
2015/09/10/10/57/33,40.728301,-73.81062,0.0
2015/09/10/11/13/35,40.728482,-73.810956,0.0
2015/09/10/11/46/40,40.728308,-73.810647,0.0
2015/09/10/12/03/25,40.728319,-73.810656,0.0
2015/09/10/12/18/24,40.728313,-73.810641,0.0
2015/09/10/12/33/25,40.728312,-73.810663,0.0
2015/09/10/12/48/33,40.72831,-73.810668,0.0
2015/09/10/13/06/08,40.728456,-73.810431,0.0
2015/09/10/13/20/46,40.728282,-73.810471,0.0
2015/09/10/13/36/03,40.728321,-73.81067,0.0
2015/09/10/13/51/03,40.728312,-73.810674,0.0
2015/09/10/14/06/07,40.728444,-73.810509,0.0
2015/09/10/14/21/07,40.728572,-73.810702,0.0
2015/09/10/14/36/07,40.728535,-73.810598,0.0
2015/09/10/14/50/47,40.728466,-73.810599,0.0
2015/09/10/15/06/03,40.728318,-73.810669,0.0
2015/09/10/15/21/08,40.728338,-73.810576,0.0
2015/09/10/15/35/34,40.728316,-73.810672,0.0
2015/09/10/15/50/44,40.728247,-73.810605,0.0
2015/09/10/16/05/38,40.728315,-73.810656,0.0
2015/09/10/16/20/48,40.728492,-73.81041,0.0
2015/09/10/16/36/07,40.728514,-73.810458,0.0
2015/09/10/16/52/32,40.728313,-73.810362,0.0
2015/09/10/17/08/34,40.728317,-73.810653,0.0
2015/09/10/17/25/14,40.728312,-73.810666,0.0
2015/09/10/17/41/30,40.728308,-73.810662,0.0
2015/09/10/17/56/35,40.728314,-73.81067,0.0
